id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
56894506,,6000,6000,6000.0, 36 months, 12.29%,200.12,C,C1,Supervisor of Security Ops,10+ years,RENT,42000.0,Not Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=56894506,,debt_consolidation,Debt consolidation,334xx,FL,14.77,0,Feb-1999,660,664,1,,52.0,4,1,3565,78%,13,f,0.0,0.0,7136.763002860799,7136.76,6000.0,1136.76,0.0,0.0,0.0,Feb-2018,639.62,,Apr-2018,724,720,0,48.0,1,Individual,,,,0,0,19309,,,,,,,,,,,,4550,,,,1,4827,1517.0,78.0,0,0,95.0,197,7,7,0,7.0,,0.0,,0,3,3,5,10,2,3,11.0,3,4,,0,0,1,62.0,66.7,1,0,27162,19309,4550,22612,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
48755561,,30000,30000,30000.0, 60 months, 12.69%,677.85,C,C2,Flight Attendant,10+ years,MORTGAGE,95000.0,Verified,May-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48755561,,credit_card,Credit card refinancing,781xx,TX,15.15,2,Sep-1992,695,699,0,3.0,,18,0,23707,37%,41,f,0.0,0.0,27989.8,27989.8,11199.01,7181.79,0.0,9609.0,1729.62,Jan-2018,50.0,,May-2019,669,665,0,,1,Individual,,,,0,0,30757,,,,,,,,,,,,64100,,,,2,1922,36489.0,33.9,0,0,72.0,272,20,7,5,20.0,66.0,13.0,3.0,0,4,5,10,20,3,16,33.0,5,18,0.0,0,0,1,92.7,10.0,0,0,97938,30757,55200,33838,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Y,May-2019,COMPLETE,Nov-2017,9709.0,50.0,18.0
63919907,,8500,8500,8500.0, 36 months,  8.18%,267.07,B,B1,,,MORTGAGE,45600.0,Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63919907,,credit_card,Credit card refinancing,484xx,MI,26.42,0,May-1990,680,684,0,38.0,,9,0,5595,46%,24,w,0.0,0.0,8618.66,8618.66,8500.0,118.66,0.0,0.0,0.0,Dec-2015,8624.45,,Aug-2019,574,570,0,45.0,1,Individual,,,,0,0,200999,,,,,,,,,,,,12250,,,,6,22333,3000.0,88.0,0,0,159.0,306,2,2,5,12.0,,7.0,45.0,0,2,4,5,5,6,4,11.0,3,9,,0,0,3,92.0,50.0,0,0,228690,28775,6000,36999,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
50323907,,19600,19600,19600.0, 60 months, 18.55%,503.6,E,E2,accountant,9 years,RENT,49000.0,Source Verified,May-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=50323907,,other,Other,073xx,NJ,13.13,0,Oct-1998,690,694,1,65.0,75.0,11,1,13795,75.8%,22,f,0.0,0.0,5862.36,5862.36,1251.19,1750.21,0.0,2860.96,514.9727999969,Dec-2015,503.6,,Oct-2016,599,595,0,,1,Individual,,,,0,0,22507,,,,,,,,,,,,18200,,,,0,2046,1524.0,85.1,0,0,199.0,175,38,38,0,38.0,,1.0,,0,3,6,3,4,13,6,9.0,6,11,0.0,0,0,0,95.5,66.7,0,0,34681,22507,10200,16481,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
51105313,,15000,15000,15000.0, 36 months,  6.89%,462.41,A,A3,Sales Manager,1 year,RENT,115000.0,Not Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51105313,,credit_card,Credit card refinancing,809xx,CO,10.13,1,Nov-1996,680,684,1,9.0,,14,0,32090,62.7%,34,w,0.0,0.0,16195.67,16195.67,15000.0,1195.67,0.0,0.0,0.0,Nov-2016,8802.85,,Aug-2020,734,730,0,,1,Individual,,,,0,0,44960,,,,,,,,,,,,51200,,,,2,3211,10109.0,65.4,0,0,222.0,190,9,9,3,9.0,,1.0,9.0,0,6,7,6,7,19,8,12.0,7,14,0.0,0,0,1,97.1,33.3,0,0,73325,44960,29200,22125,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
63218541,,35000,35000,35000.0, 36 months,  9.17%,1115.77,B,B2,OTR Driver,10+ years,MORTGAGE,87000.0,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63218541,,credit_card,Credit card refinancing,313xx,GA,18.73,0,Oct-1992,730,734,1,,,17,0,46531,52.2%,28,w,0.0,0.0,40131.726469044,40131.73,35000.0,5131.73,0.0,0.0,0.0,Nov-2018,1115.44,,Oct-2019,829,825,0,,1,Individual,,,,0,0,140862,,,,,,,,,,,,144100,,,,2,8804,21234.0,56.9,0,0,124.0,276,4,4,3,4.0,,6.0,,0,5,8,7,11,4,12,19.0,8,17,0.0,0,0,2,100.0,57.1,0,0,353889,83722,49300,49076,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
48686131,,15000,15000,15000.0, 36 months,  9.17%,478.19,B,B2,aircraft mechanic,5 years,MORTGAGE,50000.0,Source Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48686131,,debt_consolidation,Debt consolidation,327xx,FL,18.03,0,Mar-2006,695,699,0,,,7,0,8706,75.7%,13,f,0.0,0.0,16141.0800079169,16141.08,15000.0,1141.08,0.0,0.0,0.0,Apr-2016,11366.82,,Jul-2018,719,715,0,,1,Individual,,,,0,0,137308,,,,,,,,,,,,11500,,,,4,19615,371.0,91.8,0,0,110.0,109,11,9,1,109.0,,15.0,,0,1,3,1,1,9,3,3.0,3,7,0.0,0,0,2,100.0,100.0,0,0,151201,32942,4500,28358,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
46125031,,17200,17200,17200.0, 36 months, 13.33%,582.28,C,C3,ENGINEER,6 years,MORTGAGE,50000.0,Source Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46125031,,debt_consolidation,Debt consolidation,550xx,MN,13.99,2,Nov-1994,690,694,0,5.0,,9,0,8566,30.8%,12,f,0.0,0.0,20972.4834194524,20972.48,17200.0,3772.48,0.0,0.0,0.0,Apr-2018,582.01,,Aug-2020,719,715,0,,1,Individual,,,,0,0,147869,,,,,,,,,,,,27800,,,,1,16430,13543.0,19.9,0,0,53.0,245,23,23,1,40.0,5.0,23.0,5.0,0,2,5,3,4,2,7,9.0,5,9,0.0,0,0,0,83.3,33.3,0,0,186225,15746,16900,15352,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
51506688,,15000,15000,15000.0, 36 months,  5.32%,451.73,A,A1,,,MORTGAGE,75000.0,Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51506688,,credit_card,Credit card refinancing,782xx,TX,9.31,0,Mar-2000,720,724,0,79.0,73.0,4,6,17106,53.5%,13,w,0.0,0.0,16158.4414175408,16158.44,15000.0,1158.44,0.0,0.0,0.0,Aug-2017,4869.62,,Aug-2020,814,810,0,,1,Individual,,,,0,0,100904,,,,,,,,,,,,32000,,,,3,25226,14894.0,53.5,0,0,159.0,183,13,13,4,13.0,,13.0,,0,2,2,2,3,5,2,4.0,2,4,0.0,0,0,0,92.3,0.0,0,6,126327,20294,32000,5677,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
67368074,,30000,30000,30000.0, 36 months, 15.41%,1046.0,D,D1,Legal Secretary,10+ years,RENT,109000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67368074,,debt_consolidation,Debt consolidation,921xx,CA,25.64,2,Jan-2002,660,664,1,17.0,,17,0,34117,77.5%,31,w,0.0,0.0,36533.2481935491,36533.25,30000.0,6533.25,0.0,0.0,0.0,Dec-2017,13554.04,,Dec-2017,664,660,0,,1,Individual,,,,0,0,253850,0.0,3.0,0.0,2.0,22.0,53443.0,75.0,3.0,3.0,4356.0,76.0,44000,2.0,4.0,5.0,5,15866,1917.0,81.9,0,0,137.0,167,11,11,2,11.0,19.0,4.0,17.0,0,6,10,7,9,12,13,17.0,10,17,0.0,0,0,3,93.5,57.1,0,0,297714,87560,10600,71714,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
40522762,,15000,15000,15000.0, 36 months, 13.66%,510.2,C,C3,foreman,10+ years,MORTGAGE,48000.0,Verified,Feb-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40522762,,debt_consolidation,Debt consolidation,970xx,OR,30.61,0,May-1997,725,729,2,,,16,0,24083,47.2%,26,w,0.0,0.0,5090.62,5090.62,3573.77,1516.85,0.0,0.0,0.0,Dec-2015,510.2,,Nov-2019,514,510,0,,1,Individual,,,,0,0,213536,,,,,,,,,,,,51000,,,,8,13346,13025.0,52.5,0,0,162.0,212,1,1,4,1.0,,5.0,,0,6,10,8,9,6,12,16.0,10,16,0.0,0,0,6,100.0,25.0,0,0,281653,57187,27400,38653,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
63289592,,6000,6000,6000.0, 36 months, 12.29%,200.12,C,C1,welder,10+ years,MORTGAGE,45000.0,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63289592,,debt_consolidation,Debt consolidation,217xx,MD,14.75,3,Jun-2003,660,664,0,9.0,,5,0,2062,85.9%,11,w,0.0,0.0,7230.8579456875,7230.86,6000.0,1230.86,0.0,0.0,0.0,Nov-2018,200.04,,Nov-2018,649,645,0,,1,Individual,,,,0,0,195003,,,,,,,,,,,,2400,,,,4,39001,,,0,0,148.0,112,21,8,1,,13.0,16.0,13.0,0,0,2,0,2,6,2,4.0,2,5,0.0,0,0,1,72.7,,0,0,204351,16403,0,18278,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
66412513,,3000,3000,3000.0, 36 months,  9.17%,95.64,B,B2,Licensed Practical Nurse,10+ years,RENT,60000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66412513,,credit_card,Credit card refinancing,932xx,CA,6.12,0,Mar-1995,670,674,1,57.0,55.0,8,1,4877,33%,28,f,0.0,0.0,3454.7613169824,3454.76,3000.0,439.76,15.000000002,0.0,0.0,Jan-2019,111.18,,Jan-2019,564,560,0,51.0,1,Individual,,,,0,0,4877,,,,,,,,,,,,14850,,,,4,696,1588.0,70.0,0,0,57.0,249,1,1,2,1.0,57.0,2.0,57.0,0,4,7,9,13,2,7,24.0,5,7,,0,0,2,71.0,50.0,1,0,14850,4877,6350,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
44825358,,13475,13475,13475.0, 36 months, 16.55%,477.41,D,D2,Waiter,1 year,RENT,37500.0,Source Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=44825358,,debt_consolidation,Debt consolidation,968xx,HI,16.42,0,Apr-2002,680,684,0,35.0,,4,0,5054,75.4%,6,w,0.0,0.0,17174.282030096,17174.28,13475.0,3699.28,0.0,0.0,0.0,Apr-2018,477.32,,Apr-2018,544,540,0,35.0,1,Individual,,,,0,0,21230,,,,,,,,,,,,6700,,,,1,5308,1646.0,75.4,0,0,17.0,155,87,17,0,145.0,35.0,,35.0,1,3,3,3,5,1,3,5.0,3,4,0.0,0,0,0,83.3,66.7,0,0,26398,21230,6700,19698,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
51066019,,8400,8400,8400.0, 36 months, 11.53%,277.12,B,B5,Sub Way Car Inspector,10+ years,MORTGAGE,140000.0,Source Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51066019,,home_improvement,Home improvement,104xx,NY,3.13,4,Feb-1999,690,694,1,6.0,,9,0,2815,21.5%,33,w,0.0,0.0,9970.86810122,9970.87,8400.0,1570.87,0.0,0.0,0.0,Jun-2018,277.05,,Oct-2019,739,735,0,8.0,1,Individual,,,,0,1438,137246,,,,,,,,,,,,13100,,,,3,17156,3785.0,42.7,0,0,195.0,193,0,0,1,0.0,22.0,0.0,17.0,1,2,2,3,14,4,6,28.0,2,9,0.0,0,1,3,81.8,66.7,0,0,257174,19860,6600,22074,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
61512225,,12000,12000,12000.0, 36 months,  9.17%,382.55,B,B2,Financial Controller,< 1 year,RENT,66000.0,Source Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=61512225,,credit_card,Credit card refinancing,778xx,TX,14.4,0,Oct-1998,675,679,0,,27.0,9,3,14025,64.9%,20,w,0.0,0.0,13778.1266287528,13778.13,12000.0,1778.13,0.0,0.0,0.0,Sep-2018,462.26,,Aug-2020,814,810,0,,1,Individual,,,,0,0,36238,,,,,,,,,,,,21600,,,,2,4026,711.0,95.1,0,0,204.0,197,21,18,0,21.0,,,,0,3,5,3,6,6,8,14.0,5,9,0.0,0,0,0,100.0,100.0,0,3,49580,36238,14500,27980,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
59472770,,4000,4000,4000.0, 36 months, 13.33%,135.42,C,C3,custodian,8 years,RENT,32000.0,Source Verified,Sep-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59472770,,other,Other,927xx,CA,6.11,1,Jul-2002,660,664,0,22.0,,9,0,4058,30.5%,17,f,0.0,0.0,3924.22,3924.22,3093.12,831.1,0.0,0.0,0.0,Feb-2018,135.42,,Aug-2018,499,0,0,40.0,1,Individual,,,,0,0,4058,,,,,,,,,,,,13300,,,,4,451,1002.0,64.2,0,0,77.0,157,7,7,0,7.0,22.0,11.0,22.0,1,2,5,4,8,3,9,14.0,5,9,0.0,0,0,2,82.4,50.0,0,0,13300,4058,2800,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
44076785,,3000,3000,3000.0, 36 months,  6.68%,92.2,A,A3,store team leader,10+ years,RENT,84000.0,Source Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=44076785,,credit_card,Credit card refinancing,841xx,UT,18.32,2,Oct-2001,665,669,1,4.0,,12,0,11325,45.5%,19,f,0.0,0.0,3318.0484989255,3318.05,3000.0,318.05,0.0,0.0,0.0,Mar-2018,92.16,,Feb-2019,519,515,0,66.0,1,Individual,,,,0,0,45697,,,,,,,,,,,,24900,,,,3,3808,4843.0,66.8,0,0,101.0,161,3,3,0,16.0,4.0,3.0,4.0,1,5,9,6,10,4,10,14.0,9,12,0.0,0,0,1,73.7,33.3,0,0,77143,45697,14600,52243,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
56008298,,5000,5000,5000.0, 36 months, 12.29%,166.77,C,C1,skilled laborer,< 1 year,RENT,67000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=56008298,,debt_consolidation,Debt consolidation,840xx,UT,3.12,0,Jan-2009,660,664,0,28.0,,6,0,4366,42.4%,6,f,0.0,0.0,5750.2027757286,5750.2,5000.0,750.2,0.0,0.0,0.0,Mar-2017,755.17,,Mar-2017,634,630,0,,1,Individual,,,,0,0,4366,,,,,,,,,,,,10300,,,,4,728,3919.0,42.4,0,0,,78,1,1,0,1.0,28.0,12.0,28.0,0,3,5,4,4,0,6,6.0,5,6,0.0,0,0,2,66.7,0.0,0,0,10300,4366,6800,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
56141927,,7500,7500,7500.0, 36 months, 13.33%,253.9,C,C3,mechanic,2 years,MORTGAGE,72600.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=56141927,,debt_consolidation,Debt consolidation,062xx,CT,7.9,0,May-2000,660,664,1,30.0,31.0,7,1,5113,53.8%,23,w,0.0,0.0,8448.6,8448.6,7500.0,948.6,0.0,0.0,0.0,Sep-2016,5382.28,,Aug-2020,739,735,0,30.0,1,Individual,,,,0,0,258720,,,,,,,,,,,,9500,,,,4,43120,3580.0,52.3,0,0,93.0,182,12,4,3,12.0,33.0,4.0,33.0,2,3,4,4,15,3,5,17.0,4,7,0.0,0,0,2,87.0,66.7,0,0,288227,27006,7500,22692,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
44785226,,12000,12000,12000.0, 36 months, 13.99%,410.08,C,C4,Lab,5 years,MORTGAGE,40000.0,Not Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=44785226,,debt_consolidation,Debt consolidation,032xx,NH,23.61,0,Jun-2001,715,719,0,,,13,0,12307,61.5%,32,w,0.0,0.0,12707.82,12707.82,12000.0,707.82,0.0,0.0,0.0,Sep-2015,11076.83,,Jul-2020,714,710,0,,1,Individual,,,,0,0,173179,,,,,,,,,,,,20000,,,,8,14432,2167.0,71.1,0,0,165.0,111,16,1,1,17.0,,10.0,,0,4,6,4,13,6,8,25.0,6,13,0.0,0,0,2,100.0,50.0,0,0,202675,20954,7500,16675,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
63803358,,28000,28000,27900.0, 60 months, 18.99%,726.19,E,E3,Director of Operations ,< 1 year,RENT,100000.0,Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63803358,,credit_card,Credit card refinancing,100xx,NY,26.31,0,Dec-2002,675,679,3,,,13,0,21781,91.1%,19,f,0.0,0.0,40388.4735922456,40244.23,28000.0,12388.47,0.0,0.0,0.0,Oct-2018,15757.09,,Aug-2020,654,650,0,,1,Individual,,,,0,0,150088,,,,,,,,,,,,23900,,,,5,11545,1160.0,94.4,0,0,119.0,154,9,1,0,9.0,,4.0,,0,5,6,5,6,8,7,11.0,6,13,0.0,0,0,4,100.0,100.0,0,0,162847,150088,20900,138947,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
41358256,,12650,12650,12650.0, 36 months, 13.33%,428.25,C,C3,Director of International Studies,4 years,RENT,40000.0,Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41358256,,debt_consolidation,Debt consolidation,405xx,KY,26.09,1,Aug-2000,680,684,3,21.0,,20,0,20592,54.8%,27,w,0.0,0.0,15076.74,15076.74,12650.0,2426.74,0.0,0.0,0.0,Mar-2017,1.9,,Sep-2019,699,695,0,,1,Individual,,,,0,0,69689,,,,,,,,,,,,37600,,,,7,3484,13460.0,53.3,0,0,102.0,175,6,6,0,6.0,,1.0,,0,6,8,9,10,11,13,16.0,8,20,0.0,0,0,3,96.3,66.7,0,0,95718,69689,28800,58118,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
55979104,,16525,16525,16525.0, 60 months, 15.61%,398.44,D,D1,Manufacturing Engineer,6 years,MORTGAGE,75000.0,Not Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55979104,,debt_consolidation,Debt consolidation,553xx,MN,21.9,0,Mar-1989,710,714,0,,,9,0,17577,74.5%,20,f,0.0,0.0,23892.0434048173,23892.04,16525.0,7367.04,0.0,0.0,0.0,Jul-2020,398.41,,Aug-2020,714,710,0,,1,Individual,,,,0,0,216283,,,,,,,,,,,,23600,,,,4,27035,6023.0,74.5,0,0,133.0,316,30,3,3,30.0,,4.0,,0,4,4,4,5,7,5,10.0,4,9,0.0,0,0,3,100.0,75.0,0,0,238825,45938,23600,44375,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
54207769,,14400,14400,14400.0, 36 months, 13.33%,487.49,C,C3,Implementation Specialist,8 years,MORTGAGE,62000.0,Not Verified,Jul-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=54207769,,debt_consolidation,Debt consolidation,656xx,MO,13.3,1,Jun-2001,705,709,1,19.0,,8,0,20249,66%,29,f,0.0,0.0,6888.17,6888.17,4179.61,1648.94,0.0,1059.62,190.7316,Jul-2016,487.49,,Feb-2017,564,560,0,,1,Individual,,,,0,0,121705,,,,,,,,,,,,30700,,,,6,15213,4143.0,81.6,0,0,119.0,168,1,1,3,1.0,,4.0,19.0,0,2,5,2,6,5,6,21.0,5,8,0.0,0,0,4,96.6,100.0,0,0,142750,31330,22500,12075,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
56974718,,15000,15000,15000.0, 60 months,  8.18%,305.44,B,B1,Assistant Public Works Director,< 1 year,OWN,45000.0,Not Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=56974718,,credit_card,Credit card refinancing,306xx,GA,24.99,0,Nov-2003,715,719,0,,,7,0,82250,73%,22,w,0.0,0.0,18294.07,18294.07,15000.0,3294.07,0.0,0.0,0.0,Feb-2020,2097.16,,Aug-2020,709,705,0,,1,Individual,,,,0,0,100928,,,,,,,,,,,,96300,,,,1,14418,2442.0,76.3,0,0,140.0,134,42,2,0,42.0,,,,0,3,5,3,6,10,5,12.0,5,7,0.0,0,0,1,100.0,33.3,0,0,124059,100928,10300,27759,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
48140345,,12000,12000,12000.0, 36 months, 15.61%,419.58,D,D1,Field Representative,1 year,RENT,52000.0,Source Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48140345,,debt_consolidation,Debt consolidation,480xx,MI,18.33,0,Jun-2000,665,669,1,,,20,0,10901,58.3%,22,f,0.0,0.0,12372.97,12372.97,12000.0,372.97,0.0,0.0,0.0,Jul-2015,11963.8,,Jun-2018,669,665,0,,1,Individual,,,,0,0,18833,,,,,,,,,,,,18700,,,,20,942,4799.0,69.4,0,0,22.0,179,7,6,0,7.0,,1.0,,0,9,9,15,16,2,18,20.0,9,20,0.0,0,0,7,100.0,40.0,0,0,32646,18833,15700,13946,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
46428470,,12000,12000,12000.0, 36 months,  9.99%,387.15,B,B3,Investments administrator,10+ years,RENT,51000.0,Source Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46428470,,debt_consolidation,Debt consolidation,549xx,WI,30.64,0,May-1988,705,709,0,,118.0,16,1,11996,43.5%,23,w,0.0,0.0,13457.21,13457.21,12000.0,1457.21,0.0,0.0,0.0,Oct-2016,6882.32,,Jul-2017,794,790,0,,1,Individual,,,,0,0,45787,,,,,,,,,,,,27600,,,,5,2862,1381.0,83.8,0,0,85.0,323,17,2,0,55.0,,2.0,,0,2,7,2,2,7,10,13.0,7,16,0.0,0,0,1,100.0,100.0,1,0,74747,45787,8500,47047,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
53111262,,10575,10575,10475.0, 60 months, 21.99%,292.01,F,F1,Accounting,< 1 year,MORTGAGE,42000.0,Not Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53111262,,credit_card,Credit card refinancing,480xx,MI,24.46,1,Mar-1995,670,674,1,3.0,,11,0,26350,63.5%,20,f,0.0,0.0,13131.2700047081,13007.1,10575.0,2556.27,0.0,0.0,0.0,Aug-2016,9580.81,,Jun-2017,659,655,0,,1,Individual,,,,0,0,142795,,,,,,,,,,,,41500,,,,7,12981,567.0,96.8,0,0,73.0,243,11,11,2,15.0,,4.0,3.0,0,2,8,2,7,2,8,15.0,8,11,0.0,0,0,1,95.0,100.0,0,0,164680,29095,17900,5844,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
58220683,,3200,3200,3200.0, 36 months, 12.29%,106.73,C,C1,Cashier,7 years,MORTGAGE,25000.0,Not Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58220683,,credit_card,Credit card refinancing,722xx,AR,12.24,3,Dec-1998,660,664,1,17.0,,13,0,2661,51%,23,f,0.0,0.0,3781.8794416367,3781.88,3200.0,581.88,0.0,0.0,0.0,Oct-2017,1118.0,,Aug-2020,664,660,0,9.0,1,Individual,,,,0,151,34781,,,,,,,,,,,,5250,,,,4,2675,625.0,84.0,0,0,79.0,200,4,4,1,21.0,17.0,4.0,17.0,2,2,6,4,6,9,6,13.0,6,13,,0,2,2,78.0,100.0,0,0,49700,32239,1250,26000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
48052039,,12000,12000,12000.0, 36 months, 12.29%,400.24,C,C1,Psych Tech,3 years,RENT,38000.0,Not Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48052039,,debt_consolidation,Debt consolidation,774xx,TX,13.36,1,Mar-1997,665,669,0,14.0,,11,0,11514,50.1%,15,f,0.0,0.0,13496.630000961799,13496.63,12000.0,1496.63,0.0,0.0,0.0,Jul-2016,8301.7,,Mar-2020,724,720,0,,1,Individual,,,,0,0,11514,,,,,,,,,,,,23000,,,,4,1151,4831.0,60.4,0,0,83.0,218,14,14,0,14.0,14.0,14.0,14.0,0,5,10,5,5,2,11,13.0,10,11,0.0,0,0,0,93.3,40.0,0,0,23000,11514,12200,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
